"","State","Category","Date","Water_Year","Region","Apportionment_Countable","Consumptive_Use","Consumptive_Use_MAF"
"29990","Nevada","Agriculture",1986-02-01,1986,"Lower Basin","Yes",0,0
"29991","Nevada","Agriculture",1986-03-01,1986,"Lower Basin","Yes",0,0
"29992","Nevada","Agriculture",1986-04-01,1986,"Lower Basin","Yes",1,1e-06
"29993","Nevada","Agriculture",1986-05-01,1986,"Lower Basin","Yes",0,0
"29994","Nevada","Agriculture",1986-06-01,1986,"Lower Basin","Yes",1,1e-06
"29995","Nevada","Agriculture",1986-07-01,1986,"Lower Basin","Yes",1,1e-06
"29996","Nevada","Agriculture",1986-08-01,1986,"Lower Basin","Yes",0,0
"29997","Nevada","Agriculture",1986-09-01,1986,"Lower Basin","Yes",0,0
"29998","Nevada","Agriculture",1986-10-01,1987,"Lower Basin","Yes",0,0
"29999","Nevada","Agriculture",1986-11-01,1987,"Lower Basin","Yes",0,0
"30000","Nevada","Agriculture",1986-12-01,1987,"Lower Basin","Yes",1,1e-06
"30001","Nevada","Agriculture",1987-01-01,1987,"Lower Basin","Yes",1,1e-06
"30002","Nevada","Agriculture",1987-02-01,1987,"Lower Basin","Yes",1,1e-06
"30003","Nevada","Agriculture",1987-03-01,1987,"Lower Basin","Yes",0,0
"30004","Nevada","Agriculture",1987-04-01,1987,"Lower Basin","Yes",1,1e-06
"30005","Nevada","Agriculture",1987-05-01,1987,"Lower Basin","Yes",0,0
"30006","Nevada","Agriculture",1987-06-01,1987,"Lower Basin","Yes",0,0
"30007","Nevada","Agriculture",1987-07-01,1987,"Lower Basin","Yes",1,1e-06
"30008","Nevada","Agriculture",1987-08-01,1987,"Lower Basin","Yes",1,1e-06
"30009","Nevada","Agriculture",1987-09-01,1987,"Lower Basin","Yes",1,1e-06
"30010","Nevada","Agriculture",1987-10-01,1988,"Lower Basin","Yes",0,0
"30011","Nevada","Agriculture",1987-11-01,1988,"Lower Basin","Yes",0,0
"30012","Nevada","Agriculture",1987-12-01,1988,"Lower Basin","Yes",0,0
"30013","Nevada","Agriculture",1988-01-01,1988,"Lower Basin","Yes",1,1e-06
"30014","Nevada","Agriculture",1988-02-01,1988,"Lower Basin","Yes",1,1e-06
"30015","Nevada","Agriculture",1988-03-01,1988,"Lower Basin","Yes",1,1e-06
"30016","Nevada","Agriculture",1988-04-01,1988,"Lower Basin","Yes",2,2e-06
"30017","Nevada","Agriculture",1988-05-01,1988,"Lower Basin","Yes",3,3e-06
"30018","Nevada","Agriculture",1988-06-01,1988,"Lower Basin","Yes",2,2e-06
"30019","Nevada","Agriculture",1988-07-01,1988,"Lower Basin","Yes",3,3e-06
"30020","Nevada","Agriculture",1988-08-01,1988,"Lower Basin","Yes",3,3e-06
"30021","Nevada","Agriculture",1988-09-01,1988,"Lower Basin","Yes",2,2e-06
"30022","Nevada","Agriculture",1988-10-01,1989,"Lower Basin","Yes",1,1e-06
"30023","Nevada","Agriculture",1988-11-01,1989,"Lower Basin","Yes",1,1e-06
"30024","Nevada","Agriculture",1988-12-01,1989,"Lower Basin","Yes",2,2e-06
"30025","Nevada","Agriculture",1989-01-01,1989,"Lower Basin","Yes",0,0
"30026","Nevada","Agriculture",1989-02-01,1989,"Lower Basin","Yes",0,0
"30027","Nevada","Agriculture",1989-03-01,1989,"Lower Basin","Yes",1,1e-06
"30028","Nevada","Agriculture",1989-04-01,1989,"Lower Basin","Yes",0,0
"30029","Nevada","Agriculture",1989-05-01,1989,"Lower Basin","Yes",0,0
"30030","Nevada","Agriculture",1989-06-01,1989,"Lower Basin","Yes",1,1e-06
"30031","Nevada","Agriculture",1989-07-01,1989,"Lower Basin","Yes",0,0
"30032","Nevada","Agriculture",1989-08-01,1989,"Lower Basin","Yes",0,0
"30033","Nevada","Agriculture",1989-09-01,1989,"Lower Basin","Yes",1,1e-06
"30034","Nevada","Agriculture",1989-10-01,1990,"Lower Basin","Yes",0,0
"30035","Nevada","Agriculture",1989-11-01,1990,"Lower Basin","Yes",1,1e-06
"30036","Nevada","Agriculture",1989-12-01,1990,"Lower Basin","Yes",0,0
"30037","Nevada","Agriculture",1990-01-01,1990,"Lower Basin","Yes",0,0
"30038","Nevada","Agriculture",1990-02-01,1990,"Lower Basin","Yes",0,0
"30039","Nevada","Agriculture",1990-03-01,1990,"Lower Basin","Yes",1,1e-06
"30040","Nevada","Agriculture",1990-04-01,1990,"Lower Basin","Yes",0,0
"30041","Nevada","Agriculture",1990-05-01,1990,"Lower Basin","Yes",1,1e-06
"30042","Nevada","Agriculture",1990-06-01,1990,"Lower Basin","Yes",0,0
"30043","Nevada","Agriculture",1990-07-01,1990,"Lower Basin","Yes",1,1e-06
"30044","Nevada","Agriculture",1990-08-01,1990,"Lower Basin","Yes",0,0
"30045","Nevada","Agriculture",1990-09-01,1990,"Lower Basin","Yes",1,1e-06
"30046","Nevada","Agriculture",1990-10-01,1991,"Lower Basin","Yes",0,0
"30047","Nevada","Agriculture",1990-11-01,1991,"Lower Basin","Yes",0,0
"30048","Nevada","Agriculture",1990-12-01,1991,"Lower Basin","Yes",0,0
"30049","Nevada","Agriculture",1991-01-01,1991,"Lower Basin","Yes",1,1e-06
"30050","Nevada","Agriculture",1991-02-01,1991,"Lower Basin","Yes",1,1e-06
"30051","Nevada","Agriculture",1991-03-01,1991,"Lower Basin","Yes",1,1e-06
"30052","Nevada","Agriculture",1991-04-01,1991,"Lower Basin","Yes",0,0
"30053","Nevada","Agriculture",1991-05-01,1991,"Lower Basin","Yes",2,2e-06
"30054","Nevada","Agriculture",1991-06-01,1991,"Lower Basin","Yes",2,2e-06
"30055","Nevada","Agriculture",1991-07-01,1991,"Lower Basin","Yes",2,2e-06
"30056","Nevada","Agriculture",1991-08-01,1991,"Lower Basin","Yes",1,1e-06
"30057","Nevada","Agriculture",1991-09-01,1991,"Lower Basin","Yes",1,1e-06
"30058","Nevada","Agriculture",1991-10-01,1992,"Lower Basin","Yes",1,1e-06
"30059","Nevada","Agriculture",1991-11-01,1992,"Lower Basin","Yes",1,1e-06
"30060","Nevada","Agriculture",1991-12-01,1992,"Lower Basin","Yes",1,1e-06
"30061","Nevada","Agriculture",1992-01-01,1992,"Lower Basin","Yes",1,1e-06
"30062","Nevada","Agriculture",1992-02-01,1992,"Lower Basin","Yes",1,1e-06
"30063","Nevada","Agriculture",1992-03-01,1992,"Lower Basin","Yes",1,1e-06
"30064","Nevada","Agriculture",1992-04-01,1992,"Lower Basin","Yes",1,1e-06
"30065","Nevada","Agriculture",1992-05-01,1992,"Lower Basin","Yes",1,1e-06
"30066","Nevada","Agriculture",1992-06-01,1992,"Lower Basin","Yes",2,2e-06
"30067","Nevada","Agriculture",1992-07-01,1992,"Lower Basin","Yes",2,2e-06
"30068","Nevada","Agriculture",1992-08-01,1992,"Lower Basin","Yes",2,2e-06
"30069","Nevada","Agriculture",1992-09-01,1992,"Lower Basin","Yes",1,1e-06
"30070","Nevada","Agriculture",1992-10-01,1993,"Lower Basin","Yes",1,1e-06
"30071","Nevada","Agriculture",1992-11-01,1993,"Lower Basin","Yes",1,1e-06
"30072","Nevada","Agriculture",1992-12-01,1993,"Lower Basin","Yes",1,1e-06
"30073","Nevada","Agriculture",1993-01-01,1993,"Lower Basin","Yes",2,2e-06
"30074","Nevada","Agriculture",1993-02-01,1993,"Lower Basin","Yes",1,1e-06
"30075","Nevada","Agriculture",1993-03-01,1993,"Lower Basin","Yes",2,2e-06
"30076","Nevada","Agriculture",1993-04-01,1993,"Lower Basin","Yes",2,2e-06
"30077","Nevada","Agriculture",1993-05-01,1993,"Lower Basin","Yes",3,3e-06
"30078","Nevada","Agriculture",1993-06-01,1993,"Lower Basin","Yes",3,3e-06
"30079","Nevada","Agriculture",1993-07-01,1993,"Lower Basin","Yes",4,4e-06
"30080","Nevada","Agriculture",1993-08-01,1993,"Lower Basin","Yes",4,4e-06
"30081","Nevada","Agriculture",1993-09-01,1993,"Lower Basin","Yes",3,3e-06
"30082","Nevada","Agriculture",1993-10-01,1994,"Lower Basin","Yes",2,2e-06
"30083","Nevada","Agriculture",1993-11-01,1994,"Lower Basin","Yes",2,2e-06
"30084","Nevada","Agriculture",1993-12-01,1994,"Lower Basin","Yes",2,2e-06
"30085","Nevada","Agriculture",1994-01-01,1994,"Lower Basin","Yes",1,1e-06
"30086","Nevada","Agriculture",1994-02-01,1994,"Lower Basin","Yes",1,1e-06
"30087","Nevada","Agriculture",1994-03-01,1994,"Lower Basin","Yes",2,2e-06
"30088","Nevada","Agriculture",1994-04-01,1994,"Lower Basin","Yes",3,3e-06
"30089","Nevada","Agriculture",1994-05-01,1994,"Lower Basin","Yes",2,2e-06
"30090","Nevada","Agriculture",1994-06-01,1994,"Lower Basin","Yes",3,3e-06
"30091","Nevada","Agriculture",1994-07-01,1994,"Lower Basin","Yes",3,3e-06
"30092","Nevada","Agriculture",1994-08-01,1994,"Lower Basin","Yes",3,3e-06
"30093","Nevada","Agriculture",1994-09-01,1994,"Lower Basin","Yes",2,2e-06
"30094","Nevada","Agriculture",1994-10-01,1995,"Lower Basin","Yes",2,2e-06
"30095","Nevada","Agriculture",1994-11-01,1995,"Lower Basin","Yes",1,1e-06
"30096","Nevada","Agriculture",1994-12-01,1995,"Lower Basin","Yes",1,1e-06
"30097","Nevada","Agriculture",1995-01-01,1995,"Lower Basin","Yes",1,1e-06
"30098","Nevada","Agriculture",1995-02-01,1995,"Lower Basin","Yes",1,1e-06
"30099","Nevada","Agriculture",1995-03-01,1995,"Lower Basin","Yes",2,2e-06
"30100","Nevada","Agriculture",1995-04-01,1995,"Lower Basin","Yes",3,3e-06
"30101","Nevada","Agriculture",1995-05-01,1995,"Lower Basin","Yes",2,2e-06
"30102","Nevada","Agriculture",1995-06-01,1995,"Lower Basin","Yes",3,3e-06
"30103","Nevada","Agriculture",1995-07-01,1995,"Lower Basin","Yes",4,4e-06
"30104","Nevada","Agriculture",1995-08-01,1995,"Lower Basin","Yes",3,3e-06
"30105","Nevada","Agriculture",1995-09-01,1995,"Lower Basin","Yes",2,2e-06
"30106","Nevada","Agriculture",1995-10-01,1996,"Lower Basin","Yes",3,3e-06
"30107","Nevada","Agriculture",1995-11-01,1996,"Lower Basin","Yes",1,1e-06
"30108","Nevada","Agriculture",1995-12-01,1996,"Lower Basin","Yes",1,1e-06
"30109","Nevada","Agriculture",1996-01-01,1996,"Lower Basin","Yes",5,5e-06
"30110","Nevada","Agriculture",1996-02-01,1996,"Lower Basin","Yes",3,3e-06
"30111","Nevada","Agriculture",1996-03-01,1996,"Lower Basin","Yes",7,7e-06
"30112","Nevada","Agriculture",1996-04-01,1996,"Lower Basin","Yes",8,8e-06
"30113","Nevada","Agriculture",1996-05-01,1996,"Lower Basin","Yes",9,9e-06
"30114","Nevada","Agriculture",1996-06-01,1996,"Lower Basin","Yes",11,1.1e-05
"30115","Nevada","Agriculture",1996-07-01,1996,"Lower Basin","Yes",12,1.2e-05
"30116","Nevada","Agriculture",1996-08-01,1996,"Lower Basin","Yes",12,1.2e-05
"30117","Nevada","Agriculture",1996-09-01,1996,"Lower Basin","Yes",10,1e-05
"30118","Nevada","Agriculture",1996-10-01,1997,"Lower Basin","Yes",8,8e-06
"30119","Nevada","Agriculture",1996-11-01,1997,"Lower Basin","Yes",6,6e-06
"30120","Nevada","Agriculture",1996-12-01,1997,"Lower Basin","Yes",7,7e-06
"30121","Nevada","Agriculture",1997-01-01,1997,"Lower Basin","Yes",80,8e-05
"30122","Nevada","Agriculture",1997-02-01,1997,"Lower Basin","Yes",66,6.6e-05
"30123","Nevada","Agriculture",1997-03-01,1997,"Lower Basin","Yes",109,0.000109
"30124","Nevada","Agriculture",1997-04-01,1997,"Lower Basin","Yes",118,0.000118
"30125","Nevada","Agriculture",1997-05-01,1997,"Lower Basin","Yes",145,0.000145
"30126","Nevada","Agriculture",1997-06-01,1997,"Lower Basin","Yes",175,0.000175
"30127","Nevada","Agriculture",1997-07-01,1997,"Lower Basin","Yes",191,0.000191
"30128","Nevada","Agriculture",1997-08-01,1997,"Lower Basin","Yes",184,0.000184
"30129","Nevada","Agriculture",1997-09-01,1997,"Lower Basin","Yes",144,0.000144
"30130","Nevada","Agriculture",1997-10-01,1998,"Lower Basin","Yes",122,0.000122
"30131","Nevada","Agriculture",1997-11-01,1998,"Lower Basin","Yes",86,8.6e-05
"30132","Nevada","Agriculture",1997-12-01,1998,"Lower Basin","Yes",85,8.5e-05
"30133","Nevada","Agriculture",1998-01-01,1998,"Lower Basin","Yes",143,0.000143
"30134","Nevada","Agriculture",1998-02-01,1998,"Lower Basin","Yes",73,7.3e-05
"30135","Nevada","Agriculture",1998-03-01,1998,"Lower Basin","Yes",156,0.000156
"30136","Nevada","Agriculture",1998-04-01,1998,"Lower Basin","Yes",203,0.000203
"30137","Nevada","Agriculture",1998-05-01,1998,"Lower Basin","Yes",206,0.000206
"30138","Nevada","Agriculture",1998-06-01,1998,"Lower Basin","Yes",207,0.000207
"30139","Nevada","Agriculture",1998-07-01,1998,"Lower Basin","Yes",159,0.000159
"30140","Nevada","Agriculture",1998-08-01,1998,"Lower Basin","Yes",164,0.000164
"30141","Nevada","Agriculture",1998-09-01,1998,"Lower Basin","Yes",106,0.000106
"30142","Nevada","Agriculture",1998-10-01,1999,"Lower Basin","Yes",88,8.8e-05
"30143","Nevada","Agriculture",1998-11-01,1999,"Lower Basin","Yes",73,7.3e-05
"30144","Nevada","Agriculture",1998-12-01,1999,"Lower Basin","Yes",62,6.2e-05
"30145","Nevada","Agriculture",1999-01-01,1999,"Lower Basin","Yes",176,0.000176
"30146","Nevada","Agriculture",1999-02-01,1999,"Lower Basin","Yes",141,0.000141
"30147","Nevada","Agriculture",1999-03-01,1999,"Lower Basin","Yes",241,0.000241
"30148","Nevada","Agriculture",1999-04-01,1999,"Lower Basin","Yes",260,0.00026
"30149","Nevada","Agriculture",1999-05-01,1999,"Lower Basin","Yes",317,0.000317
"30150","Nevada","Agriculture",1999-06-01,1999,"Lower Basin","Yes",385,0.000385
"30151","Nevada","Agriculture",1999-07-01,1999,"Lower Basin","Yes",419,0.000419
"30152","Nevada","Agriculture",1999-08-01,1999,"Lower Basin","Yes",403,0.000403
"30153","Nevada","Agriculture",1999-09-01,1999,"Lower Basin","Yes",318,0.000318
"30154","Nevada","Agriculture",1999-10-01,2000,"Lower Basin","Yes",266,0.000266
"30155","Nevada","Agriculture",1999-11-01,2000,"Lower Basin","Yes",189,0.000189
"30156","Nevada","Agriculture",1999-12-01,2000,"Lower Basin","Yes",186,0.000186
"30157","Nevada","Agriculture",2000-01-01,2000,"Lower Basin","Yes",77,7.7e-05
"30158","Nevada","Agriculture",2000-02-01,2000,"Lower Basin","Yes",144,0.000144
"30159","Nevada","Agriculture",2000-03-01,2000,"Lower Basin","Yes",92,9.2e-05
"30160","Nevada","Agriculture",2000-04-01,2000,"Lower Basin","Yes",479,0.000479
"30161","Nevada","Agriculture",2000-05-01,2000,"Lower Basin","Yes",474,0.000474
"30162","Nevada","Agriculture",2000-06-01,2000,"Lower Basin","Yes",536,0.000536
"30163","Nevada","Agriculture",2000-07-01,2000,"Lower Basin","Yes",697,0.000697
"30164","Nevada","Agriculture",2000-08-01,2000,"Lower Basin","Yes",720,0.00072
"30165","Nevada","Agriculture",2000-09-01,2000,"Lower Basin","Yes",332,0.000332
"30166","Nevada","Agriculture",2000-10-01,2001,"Lower Basin","Yes",372,0.000372
"30167","Nevada","Agriculture",2000-11-01,2001,"Lower Basin","Yes",365,0.000365
"30168","Nevada","Agriculture",2000-12-01,2001,"Lower Basin","Yes",45,4.5e-05
"30169","Nevada","Agriculture",2001-01-01,2001,"Lower Basin","Yes",115,0.000115
"30170","Nevada","Agriculture",2001-02-01,2001,"Lower Basin","Yes",146,0.000146
"30171","Nevada","Agriculture",2001-03-01,2001,"Lower Basin","Yes",200,2e-04
"30172","Nevada","Agriculture",2001-04-01,2001,"Lower Basin","Yes",291,0.000291
"30173","Nevada","Agriculture",2001-05-01,2001,"Lower Basin","Yes",429,0.000429
"30174","Nevada","Agriculture",2001-06-01,2001,"Lower Basin","Yes",460,0.00046
"30175","Nevada","Agriculture",2001-07-01,2001,"Lower Basin","Yes",364,0.000364
"30176","Nevada","Agriculture",2001-08-01,2001,"Lower Basin","Yes",325,0.000325
"30177","Nevada","Agriculture",2001-09-01,2001,"Lower Basin","Yes",284,0.000284
"30178","Nevada","Agriculture",2001-10-01,2002,"Lower Basin","Yes",158,0.000158
"30179","Nevada","Agriculture",2001-11-01,2002,"Lower Basin","Yes",153,0.000153
"30180","Nevada","Agriculture",2001-12-01,2002,"Lower Basin","Yes",126,0.000126
"30181","Nevada","Agriculture",2002-01-01,2002,"Lower Basin","Yes",124,0.000124
"30182","Nevada","Agriculture",2002-02-01,2002,"Lower Basin","Yes",201,0.000201
"30183","Nevada","Agriculture",2002-03-01,2002,"Lower Basin","Yes",229,0.000229
"30184","Nevada","Agriculture",2002-04-01,2002,"Lower Basin","Yes",276,0.000276
"30185","Nevada","Agriculture",2002-05-01,2002,"Lower Basin","Yes",295,0.000295
"30186","Nevada","Agriculture",2002-06-01,2002,"Lower Basin","Yes",441,0.000441
"30187","Nevada","Agriculture",2002-07-01,2002,"Lower Basin","Yes",359,0.000359
"30188","Nevada","Agriculture",2002-08-01,2002,"Lower Basin","Yes",351,0.000351
"30189","Nevada","Agriculture",2002-09-01,2002,"Lower Basin","Yes",292,0.000292
"30190","Nevada","Agriculture",2002-10-01,2003,"Lower Basin","Yes",201,0.000201
"30191","Nevada","Agriculture",2002-11-01,2003,"Lower Basin","Yes",175,0.000175
"30192","Nevada","Agriculture",2002-12-01,2003,"Lower Basin","Yes",96,9.6e-05
"30193","Nevada","Agriculture",2003-01-01,2003,"Lower Basin","Yes",148,0.000148
"30194","Nevada","Agriculture",2003-02-01,2003,"Lower Basin","Yes",138,0.000138
"30195","Nevada","Agriculture",2003-03-01,2003,"Lower Basin","Yes",199,0.000199
"30196","Nevada","Agriculture",2003-04-01,2003,"Lower Basin","Yes",259,0.000259
"30197","Nevada","Agriculture",2003-05-01,2003,"Lower Basin","Yes",354,0.000354
"30198","Nevada","Agriculture",2003-06-01,2003,"Lower Basin","Yes",422,0.000422
"30199","Nevada","Agriculture",2003-07-01,2003,"Lower Basin","Yes",335,0.000335
"30200","Nevada","Agriculture",2003-08-01,2003,"Lower Basin","Yes",304,0.000304
"30201","Nevada","Agriculture",2003-09-01,2003,"Lower Basin","Yes",301,0.000301
"30202","Nevada","Agriculture",2003-10-01,2004,"Lower Basin","Yes",213,0.000213
"30203","Nevada","Agriculture",2003-11-01,2004,"Lower Basin","Yes",136,0.000136
"30204","Nevada","Agriculture",2003-12-01,2004,"Lower Basin","Yes",116,0.000116
"30205","Nevada","Agriculture",2004-01-01,2004,"Lower Basin","Yes",112,0.000112
"30206","Nevada","Agriculture",2004-02-01,2004,"Lower Basin","Yes",139,0.000139
"30207","Nevada","Agriculture",2004-03-01,2004,"Lower Basin","Yes",190,0.00019
"30208","Nevada","Agriculture",2004-04-01,2004,"Lower Basin","Yes",205,0.000205
"30209","Nevada","Agriculture",2004-05-01,2004,"Lower Basin","Yes",250,0.00025
"30210","Nevada","Agriculture",2004-06-01,2004,"Lower Basin","Yes",303,0.000303
"30211","Nevada","Agriculture",2004-07-01,2004,"Lower Basin","Yes",331,0.000331
"30212","Nevada","Agriculture",2004-08-01,2004,"Lower Basin","Yes",319,0.000319
"30213","Nevada","Agriculture",2004-09-01,2004,"Lower Basin","Yes",250,0.00025
"30214","Nevada","Agriculture",2004-10-01,2005,"Lower Basin","Yes",210,0.00021
"30215","Nevada","Agriculture",2004-11-01,2005,"Lower Basin","Yes",148,0.000148
"30216","Nevada","Agriculture",2004-12-01,2005,"Lower Basin","Yes",147,0.000147
"30217","Nevada","Agriculture",2005-01-01,2005,"Lower Basin","Yes",67,6.7e-05
"30218","Nevada","Agriculture",2005-02-01,2005,"Lower Basin","Yes",105,0.000105
"30219","Nevada","Agriculture",2005-03-01,2005,"Lower Basin","Yes",207,0.000207
"30220","Nevada","Agriculture",2005-04-01,2005,"Lower Basin","Yes",360,0.00036
"30221","Nevada","Agriculture",2005-05-01,2005,"Lower Basin","Yes",497,0.000497
"30222","Nevada","Agriculture",2005-06-01,2005,"Lower Basin","Yes",528,0.000528
"30223","Nevada","Agriculture",2005-07-01,2005,"Lower Basin","Yes",487,0.000487
"30224","Nevada","Agriculture",2005-08-01,2005,"Lower Basin","Yes",453,0.000453
"30225","Nevada","Agriculture",2005-09-01,2005,"Lower Basin","Yes",386,0.000386
"30226","Nevada","Agriculture",2005-10-01,2006,"Lower Basin","Yes",209,0.000209
"30227","Nevada","Agriculture",2005-11-01,2006,"Lower Basin","Yes",223,0.000223
"30228","Nevada","Agriculture",2005-12-01,2006,"Lower Basin","Yes",93,9.3e-05
"30229","Nevada","Agriculture",2006-01-01,2006,"Lower Basin","Yes",67,6.7e-05
"30230","Nevada","Agriculture",2006-02-01,2006,"Lower Basin","Yes",223,0.000223
"30231","Nevada","Agriculture",2006-03-01,2006,"Lower Basin","Yes",191,0.000191
"30232","Nevada","Agriculture",2006-04-01,2006,"Lower Basin","Yes",355,0.000355
"30233","Nevada","Agriculture",2006-05-01,2006,"Lower Basin","Yes",396,0.000396
"30234","Nevada","Agriculture",2006-06-01,2006,"Lower Basin","Yes",565,0.000565
"30235","Nevada","Agriculture",2006-07-01,2006,"Lower Basin","Yes",440,0.00044
"30236","Nevada","Agriculture",2006-08-01,2006,"Lower Basin","Yes",542,0.000542
"30237","Nevada","Agriculture",2006-09-01,2006,"Lower Basin","Yes",211,0.000211
"30238","Nevada","Agriculture",2006-10-01,2007,"Lower Basin","Yes",254,0.000254
"30239","Nevada","Agriculture",2006-11-01,2007,"Lower Basin","Yes",67,6.7e-05
"30240","Nevada","Agriculture",2006-12-01,2007,"Lower Basin","Yes",67,6.7e-05
"30241","Nevada","Agriculture",2007-01-01,2007,"Lower Basin","Yes",77,7.7e-05
"30242","Nevada","Agriculture",2007-02-01,2007,"Lower Basin","Yes",285,0.000285
"30243","Nevada","Agriculture",2007-03-01,2007,"Lower Basin","Yes",227,0.000227
"30244","Nevada","Agriculture",2007-04-01,2007,"Lower Basin","Yes",401,0.000401
"30245","Nevada","Agriculture",2007-05-01,2007,"Lower Basin","Yes",442,0.000442
"30246","Nevada","Agriculture",2007-06-01,2007,"Lower Basin","Yes",207,0.000207
"30247","Nevada","Agriculture",2007-07-01,2007,"Lower Basin","Yes",161,0.000161
"30248","Nevada","Agriculture",2007-08-01,2007,"Lower Basin","Yes",197,0.000197
"30249","Nevada","Agriculture",2007-09-01,2007,"Lower Basin","Yes",368,0.000368
"30250","Nevada","Agriculture",2007-10-01,2008,"Lower Basin","Yes",133,0.000133
"30251","Nevada","Agriculture",2007-11-01,2008,"Lower Basin","Yes",264,0.000264
"30252","Nevada","Agriculture",2007-12-01,2008,"Lower Basin","Yes",108,0.000108
"30253","Nevada","Agriculture",2008-01-01,2008,"Lower Basin","Yes",140,0.00014
"30254","Nevada","Agriculture",2008-02-01,2008,"Lower Basin","Yes",238,0.000238
"30255","Nevada","Agriculture",2008-03-01,2008,"Lower Basin","Yes",259,0.000259
"30256","Nevada","Agriculture",2008-04-01,2008,"Lower Basin","Yes",526,0.000526
"30257","Nevada","Agriculture",2008-05-01,2008,"Lower Basin","Yes",593,0.000593
"30258","Nevada","Agriculture",2008-06-01,2008,"Lower Basin","Yes",636,0.000636
"30259","Nevada","Agriculture",2008-07-01,2008,"Lower Basin","Yes",426,0.000426
"30260","Nevada","Agriculture",2008-08-01,2008,"Lower Basin","Yes",365,0.000365
"30261","Nevada","Agriculture",2008-09-01,2008,"Lower Basin","Yes",302,0.000302
"30262","Nevada","Agriculture",2008-10-01,2009,"Lower Basin","Yes",123,0.000123
"30263","Nevada","Agriculture",2008-11-01,2009,"Lower Basin","Yes",89,8.9e-05
"30264","Nevada","Agriculture",2008-12-01,2009,"Lower Basin","Yes",83,8.3e-05
"30265","Nevada","Agriculture",2009-01-01,2009,"Lower Basin","Yes",54,5.4e-05
"30266","Nevada","Agriculture",2009-02-01,2009,"Lower Basin","Yes",36,3.6e-05
"30267","Nevada","Agriculture",2009-03-01,2009,"Lower Basin","Yes",526,0.000526
"30268","Nevada","Agriculture",2009-04-01,2009,"Lower Basin","Yes",261,0.000261
"30269","Nevada","Agriculture",2009-05-01,2009,"Lower Basin","Yes",296,0.000296
"30270","Nevada","Agriculture",2009-06-01,2009,"Lower Basin","Yes",574,0.000574
"30271","Nevada","Agriculture",2009-07-01,2009,"Lower Basin","Yes",554,0.000554
"30272","Nevada","Agriculture",2009-08-01,2009,"Lower Basin","Yes",493,0.000493
"30273","Nevada","Agriculture",2009-09-01,2009,"Lower Basin","Yes",180,0.00018
"30274","Nevada","Agriculture",2009-10-01,2010,"Lower Basin","Yes",146,0.000146
"30275","Nevada","Agriculture",2009-11-01,2010,"Lower Basin","Yes",90,9e-05
"30276","Nevada","Agriculture",2009-12-01,2010,"Lower Basin","Yes",51,5.1e-05
"30277","Nevada","Agriculture",2010-01-01,2010,"Lower Basin","Yes",52,5.2e-05
"30278","Nevada","Agriculture",2010-02-01,2010,"Lower Basin","Yes",233,0.000233
"30279","Nevada","Agriculture",2010-03-01,2010,"Lower Basin","Yes",237,0.000237
"30280","Nevada","Agriculture",2010-04-01,2010,"Lower Basin","Yes",90,9e-05
"30281","Nevada","Agriculture",2010-05-01,2010,"Lower Basin","Yes",191,0.000191
"30282","Nevada","Agriculture",2010-06-01,2010,"Lower Basin","Yes",498,0.000498
"30283","Nevada","Agriculture",2010-07-01,2010,"Lower Basin","Yes",627,0.000627
"30284","Nevada","Agriculture",2010-08-01,2010,"Lower Basin","Yes",568,0.000568
"30285","Nevada","Agriculture",2010-09-01,2010,"Lower Basin","Yes",52,5.2e-05
"30286","Nevada","Agriculture",2010-10-01,2011,"Lower Basin","Yes",152,0.000152
"30287","Nevada","Agriculture",2010-11-01,2011,"Lower Basin","Yes",88,8.8e-05
"30288","Nevada","Agriculture",2010-12-01,2011,"Lower Basin","Yes",56,5.6e-05
"30289","Nevada","Agriculture",2011-01-01,2011,"Lower Basin","Yes",57,5.7e-05
"30290","Nevada","Agriculture",2011-02-01,2011,"Lower Basin","Yes",177,0.000177
"30291","Nevada","Agriculture",2011-03-01,2011,"Lower Basin","Yes",242,0.000242
"30292","Nevada","Agriculture",2011-04-01,2011,"Lower Basin","Yes",107,0.000107
"30293","Nevada","Agriculture",2011-05-01,2011,"Lower Basin","Yes",380,0.00038
"30294","Nevada","Agriculture",2011-06-01,2011,"Lower Basin","Yes",608,0.000608
"30295","Nevada","Agriculture",2011-07-01,2011,"Lower Basin","Yes",660,0.00066
"30296","Nevada","Agriculture",2011-08-01,2011,"Lower Basin","Yes",450,0.00045
"30297","Nevada","Agriculture",2011-09-01,2011,"Lower Basin","Yes",78,7.8e-05
"30298","Nevada","Agriculture",2011-10-01,2012,"Lower Basin","Yes",168,0.000168
"30299","Nevada","Agriculture",2011-11-01,2012,"Lower Basin","Yes",155,0.000155
"30300","Nevada","Agriculture",2011-12-01,2012,"Lower Basin","Yes",109,0.000109
"30301","Nevada","Agriculture",2012-01-01,2012,"Lower Basin","Yes",127,0.000127
"30302","Nevada","Agriculture",2012-02-01,2012,"Lower Basin","Yes",166,0.000166
"30303","Nevada","Agriculture",2012-03-01,2012,"Lower Basin","Yes",136,0.000136
"30304","Nevada","Agriculture",2012-04-01,2012,"Lower Basin","Yes",210,0.00021
"30305","Nevada","Agriculture",2012-05-01,2012,"Lower Basin","Yes",366,0.000366
"30306","Nevada","Agriculture",2012-06-01,2012,"Lower Basin","Yes",415,0.000415
