"","Water_Year","State","Category","Region","Apportionment_Countable","Consumptive_Use","Consumptive_Use_MAF","Date"
"1627",2002,"California","Export Within System","Lower Basin","Yes",0,0,2002-01-01
"1628",2002,"California","Municipal and Industrial","Lower Basin","Yes",2184,0.002184,2002-01-01
"1629",2002,"California","Power","Lower Basin","Yes",0,0,2002-01-01
"1630",2002,"Colorado","Agriculture","Upper Basin","Yes",1278975.23278445,1.27897523278445,2002-01-01
"1631",2002,"Colorado","Export","Upper Basin","Yes",627837.26,0.62783726,2002-01-01
"1632",2002,"Colorado","Import","Upper Basin","Yes",-114558.14,-0.11455814,2002-01-01
"1633",2002,"Colorado","Mineral","Upper Basin","Yes",3066.77157353091,0.00306677157353091,2002-01-01
"1634",2002,"Colorado","Municipal and Industrial","Upper Basin","Yes",39010.2021201519,0.0390102021201519,2002-01-01
"1635",2002,"Colorado","Power","Upper Basin","Yes",19007.5,0.0190075,2002-01-01
"1636",2002,"Colorado","Reservoir Evaporation","Upper Basin","Yes",87717.4672139856,0.0877174672139856,2002-01-01
"1637",2002,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",483406.7195809,0.4834067195809,2002-01-01
"1638",2002,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",1076646,1.076646,2002-01-01
"1639",2002,"Mexico","Mexico Deliveries","Mexico","Yes",1738629,1.738629,2002-01-01
"1640",2002,"Nevada","Agriculture","Lower Basin","Yes",3005,0.003005,2002-01-01
"1641",2002,"Nevada","Export","Lower Basin","Yes",0,0,2002-01-01
"1642",2002,"Nevada","Export Within System","Lower Basin","Yes",0,0,2002-01-01
"1643",2002,"Nevada","Municipal and Industrial","Lower Basin","Yes",308056,0.308056,2002-01-01
"1644",2002,"Nevada","Power","Lower Basin","Yes",12716,0.012716,2002-01-01
"1645",2002,"New Mexico","Agriculture","Upper Basin","Yes",207172.731501728,0.207172731501728,2002-01-01
"1646",2002,"New Mexico","Export","Upper Basin","Yes",5733.76,0.00573376,2002-01-01
"1647",2002,"New Mexico","Mineral","Upper Basin","Yes",135.513846153846,0.000135513846153846,2002-01-01
"1648",2002,"New Mexico","Municipal and Industrial","Upper Basin","Yes",11268.4820721807,0.0112684820721807,2002-01-01
"1649",2002,"New Mexico","Power","Upper Basin","Yes",46696.751,0.046696751,2002-01-01
"1650",2002,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",23149.6881777778,0.0231496881777778,2002-01-01
"1651",2002,"Utah","Agriculture","Upper Basin","Yes",546263.88668336,0.54626388668336,2002-01-01
"1652",2002,"Utah","Export","Upper Basin","Yes",173039.778519978,0.173039778519978,2002-01-01
"1653",2002,"Utah","Import","Upper Basin","Yes",-5741,-0.005741,2002-01-01
"1654",2002,"Utah","Mineral","Upper Basin","Yes",1762.85914095946,0.00176285914095946,2002-01-01
"1655",2002,"Utah","Municipal and Industrial","Upper Basin","Yes",12201.403122307,0.012201403122307,2002-01-01
"1656",2002,"Utah","Power","Upper Basin","Yes",37107.4704,0.0371074704,2002-01-01
"1657",2002,"Utah","Reservoir Evaporation","Upper Basin","Yes",150542.786291324,0.150542786291324,2002-01-01
"1658",2002,"Wyoming","Agriculture","Upper Basin","Yes",461859.570971043,0.461859570971043,2002-01-01
"1659",2002,"Wyoming","Export","Upper Basin","Yes",11106.1545,0.0111061545,2002-01-01
"1660",2002,"Wyoming","Import","Upper Basin","Yes",0,0,2002-01-01
"1661",2002,"Wyoming","Mineral","Upper Basin","Yes",1008.71761030447,0.00100871761030447,2002-01-01
"1662",2002,"Wyoming","Municipal and Industrial","Upper Basin","Yes",5467.36614171685,0.00546736614171684,2002-01-01
"1663",2002,"Wyoming","Power","Upper Basin","Yes",38554.33,0.03855433,2002-01-01
"1664",2002,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",31871.2030974969,0.0318712030974969,2002-01-01
"1665",2003,"Arizona","Agriculture","Lower Basin","Yes",1103792,1.103792,2003-01-01
"1666",2003,"Arizona","Agriculture","Upper Basin","Yes",1406.70272853559,0.00140670272853559,2003-01-01
"1667",2003,"Arizona","Export","Lower Basin","Yes",0,0,2003-01-01
"1668",2003,"Arizona","Export","Upper Basin","Yes",0,0,2003-01-01
"1669",2003,"Arizona","Export Within System","Lower Basin","Yes",1491123,1.491123,2003-01-01
"1670",2003,"Arizona","Import","Upper Basin","Yes",0,0,2003-01-01
"1671",2003,"Arizona","Mineral","Upper Basin","Yes",0,0,2003-01-01
"1672",2003,"Arizona","Municipal and Industrial","Lower Basin","Yes",39773,0.039773,2003-01-01
"1673",2003,"Arizona","Municipal and Industrial","Upper Basin","Yes",5096.79983434646,0.00509679983434646,2003-01-01
"1674",2003,"Arizona","Power","Lower Basin","Yes",0,0,2003-01-01
"1675",2003,"Arizona","Power","Upper Basin","Yes",26564,0.026564,2003-01-01
"1676",2003,"Arizona","Reservoir Evaporation","Upper Basin","Yes",3762.60477202757,0.00376260477202757,2003-01-01
"1677",2003,"California","Agriculture","Lower Basin","Yes",461774,0.461774,2003-01-01
"1678",2003,"California","Export","Lower Basin","Yes",4028426,4.028426,2003-01-01
"1679",2003,"California","Export Within System","Lower Basin","Yes",0,0,2003-01-01
"1680",2003,"California","Municipal and Industrial","Lower Basin","Yes",2564,0.002564,2003-01-01
"1681",2003,"California","Power","Lower Basin","Yes",0,0,2003-01-01
"1682",2003,"Colorado","Agriculture","Upper Basin","Yes",1237456.47894935,1.23745647894935,2003-01-01
"1683",2003,"Colorado","Export","Upper Basin","Yes",624493.58,0.62449358,2003-01-01
"1684",2003,"Colorado","Import","Upper Basin","Yes",-166019.93,-0.16601993,2003-01-01
"1685",2003,"Colorado","Mineral","Upper Basin","Yes",2532.38036169854,0.00253238036169854,2003-01-01
"1686",2003,"Colorado","Municipal and Industrial","Upper Basin","Yes",37367.8876460092,0.0373678876460092,2003-01-01
"1687",2003,"Colorado","Power","Upper Basin","Yes",19362.36,0.01936236,2003-01-01
"1688",2003,"Colorado","Reservoir Evaporation","Upper Basin","Yes",85740.5428460419,0.0857405428460419,2003-01-01
"1689",2003,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",391213.0650641,0.3912130650641,2003-01-01
"1690",2003,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",944343,0.944343,2003-01-01
"1691",2003,"Mexico","Mexico Deliveries","Mexico","Yes",1701521,1.701521,2003-01-01
"1692",2003,"Nevada","Agriculture","Lower Basin","Yes",2932,0.002932,2003-01-01
"1693",2003,"Nevada","Export","Lower Basin","Yes",0,0,2003-01-01
"1694",2003,"Nevada","Export Within System","Lower Basin","Yes",0,0,2003-01-01
"1695",2003,"Nevada","Municipal and Industrial","Lower Basin","Yes",266201,0.266201,2003-01-01
"1696",2003,"Nevada","Power","Lower Basin","Yes",11212,0.011212,2003-01-01
"1697",2003,"New Mexico","Agriculture","Upper Basin","Yes",203624.860092385,0.203624860092385,2003-01-01
"1698",2003,"New Mexico","Export","Upper Basin","Yes",59014,0.059014,2003-01-01
"1699",2003,"New Mexico","Mineral","Upper Basin","Yes",127.283076923077,0.000127283076923077,2003-01-01
"1700",2003,"New Mexico","Municipal and Industrial","Upper Basin","Yes",11609.3210054212,0.0116093210054212,2003-01-01
"1701",2003,"New Mexico","Power","Upper Basin","Yes",46935.26,0.04693526,2003-01-01
"1702",2003,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",18233.1081777778,0.0182331081777778,2003-01-01
"1703",2003,"Utah","Agriculture","Upper Basin","Yes",562094.828707808,0.562094828707808,2003-01-01
"1704",2003,"Utah","Export","Upper Basin","Yes",168343.914416511,0.168343914416511,2003-01-01
"1705",2003,"Utah","Import","Upper Basin","Yes",-2983.64462809917,-0.00298364462809917,2003-01-01
"1706",2003,"Utah","Mineral","Upper Basin","Yes",1432.45391478537,0.00143245391478537,2003-01-01
"1707",2003,"Utah","Municipal and Industrial","Upper Basin","Yes",12160.8741876073,0.0121608741876073,2003-01-01
"1708",2003,"Utah","Power","Upper Basin","Yes",36821.1444,0.0368211444,2003-01-01
"1709",2003,"Utah","Reservoir Evaporation","Upper Basin","Yes",146436.599203978,0.146436599203978,2003-01-01
"1710",2003,"Wyoming","Agriculture","Upper Basin","Yes",448835.257500525,0.448835257500525,2003-01-01
"1711",2003,"Wyoming","Export","Upper Basin","Yes",19386.25905,0.01938625905,2003-01-01
"1712",2003,"Wyoming","Import","Upper Basin","Yes",0,0,2003-01-01
"1713",2003,"Wyoming","Mineral","Upper Basin","Yes",960.230976021038,0.000960230976021038,2003-01-01
"1714",2003,"Wyoming","Municipal and Industrial","Upper Basin","Yes",5461.85274185525,0.00546185274185525,2003-01-01
"1715",2003,"Wyoming","Power","Upper Basin","Yes",38363.63,0.03836363,2003-01-01
"1716",2003,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",32703.7193939318,0.0327037193939318,2003-01-01
"1717",2004,"Arizona","Agriculture","Lower Basin","Yes",1142160,1.14216,2004-01-01
"1718",2004,"Arizona","Agriculture","Upper Basin","Yes",1358.46826057937,0.00135846826057937,2004-01-01
"1719",2004,"Arizona","Export","Lower Basin","Yes",0,0,2004-01-01
"1720",2004,"Arizona","Export","Upper Basin","Yes",0,0,2004-01-01
"1721",2004,"Arizona","Export Within System","Lower Basin","Yes",1773230,1.77323,2004-01-01
"1722",2004,"Arizona","Import","Upper Basin","Yes",0,0,2004-01-01
"1723",2004,"Arizona","Mineral","Upper Basin","Yes",0,0,2004-01-01
"1724",2004,"Arizona","Municipal and Industrial","Lower Basin","Yes",40107,0.040107,2004-01-01
"1725",2004,"Arizona","Municipal and Industrial","Upper Basin","Yes",4858.33553801439,0.00485833553801439,2004-01-01
"1726",2004,"Arizona","Power","Lower Basin","Yes",0,0,2004-01-01
"1727",2004,"Arizona","Power","Upper Basin","Yes",27637,0.027637,2004-01-01
"1728",2004,"Arizona","Reservoir Evaporation","Upper Basin","Yes",3639.49473077534,0.00363949473077534,2004-01-01
"1729",2004,"California","Agriculture","Lower Basin","Yes",502323,0.502323,2004-01-01
"1730",2004,"California","Export","Lower Basin","Yes",3938875,3.938875,2004-01-01
"1731",2004,"California","Export Within System","Lower Basin","Yes",0,0,2004-01-01
"1732",2004,"California","Municipal and Industrial","Lower Basin","Yes",3563,0.003563,2004-01-01
"1733",2004,"California","Power","Lower Basin","Yes",0,0,2004-01-01
"1734",2004,"Colorado","Agriculture","Upper Basin","Yes",1281026.86456612,1.28102686456612,2004-01-01
"1735",2004,"Colorado","Export","Upper Basin","Yes",733189.22,0.73318922,2004-01-01
"1736",2004,"Colorado","Import","Upper Basin","Yes",-217023.78,-0.21702378,2004-01-01
"1737",2004,"Colorado","Mineral","Upper Basin","Yes",1997.98914986618,0.00199798914986618,2004-01-01
"1738",2004,"Colorado","Municipal and Industrial","Upper Basin","Yes",35617.5087676471,0.0356175087676471,2004-01-01
"1739",2004,"Colorado","Power","Upper Basin","Yes",19527.52,0.01952752,2004-01-01
"1740",2004,"Colorado","Reservoir Evaporation","Upper Basin","Yes",93903.7094601194,0.0939037094601194,2004-01-01
"1741",2004,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",323824.3718832,0.3238243718832,2004-01-01
"1742",2004,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",902185,0.902185,2004-01-01
"1743",2004,"Mexico","Mexico Deliveries","Mexico","Yes",1643276,1.643276,2004-01-01
"1744",2004,"Nevada","Agriculture","Lower Basin","Yes",2564,0.002564,2004-01-01
"1745",2004,"Nevada","Export","Lower Basin","Yes",0,0,2004-01-01
"1746",2004,"Nevada","Export Within System","Lower Basin","Yes",0,0,2004-01-01
"1747",2004,"Nevada","Municipal and Industrial","Lower Basin","Yes",260357,0.260357,2004-01-01
"1748",2004,"Nevada","Power","Lower Basin","Yes",12203,0.012203,2004-01-01
"1749",2004,"New Mexico","Agriculture","Upper Basin","Yes",210990.61992457,0.21099061992457,2004-01-01
"1750",2004,"New Mexico","Export","Upper Basin","Yes",77180,0.07718,2004-01-01
"1751",2004,"New Mexico","Mineral","Upper Basin","Yes",119.052307692308,0.000119052307692308,2004-01-01
"1752",2004,"New Mexico","Municipal and Industrial","Upper Basin","Yes",11895.8817723106,0.0118958817723106,2004-01-01
"1753",2004,"New Mexico","Power","Upper Basin","Yes",47124.22,0.04712422,2004-01-01
"1754",2004,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",20996.6481777778,0.0209966481777778,2004-01-01
"1755",2004,"Utah","Agriculture","Upper Basin","Yes",620010.341263644,0.620010341263644,2004-01-01
"1756",2004,"Utah","Export","Upper Basin","Yes",137993.925766146,0.137993925766146,2004-01-01
"1757",2004,"Utah","Import","Upper Basin","Yes",-2383.33884297521,-0.00238333884297521,2004-01-01
"1758",2004,"Utah","Mineral","Upper Basin","Yes",1102.04868861127,0.00110204868861127,2004-01-01
"1759",2004,"Utah","Municipal and Industrial","Upper Basin","Yes",12125.1634550765,0.0121251634550765,2004-01-01
"1760",2004,"Utah","Power","Upper Basin","Yes",37569.5811952933,0.0375695811952933,2004-01-01
"1761",2004,"Utah","Reservoir Evaporation","Upper Basin","Yes",145601.78983459,0.14560178983459,2004-01-01
"1762",2004,"Wyoming","Agriculture","Upper Basin","Yes",421637.956273361,0.421637956273361,2004-01-01
"1763",2004,"Wyoming","Export","Upper Basin","Yes",15954.5766,0.0159545766,2004-01-01
"1764",2004,"Wyoming","Import","Upper Basin","Yes",0,0,2004-01-01
"1765",2004,"Wyoming","Mineral","Upper Basin","Yes",911.744341737603,0.000911744341737603,2004-01-01
"1766",2004,"Wyoming","Municipal and Industrial","Upper Basin","Yes",5490.09268434874,0.00549009268434874,2004-01-01
"1767",2004,"Wyoming","Power","Upper Basin","Yes",36808.08,0.03680808,2004-01-01
"1768",2004,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",33997.2188764694,0.0339972188764694,2004-01-01
"1769",2005,"Arizona","Agriculture","Lower Basin","Yes",1008534,1.008534,2005-01-01
"1770",2005,"Arizona","Agriculture","Upper Basin","Yes",2013.65148604559,0.0020136514860456,2005-01-01
"1771",2005,"Arizona","Export","Lower Basin","Yes",0,0,2005-01-01
"1772",2005,"Arizona","Export","Upper Basin","Yes",0,0,2005-01-01
"1773",2005,"Arizona","Export Within System","Lower Basin","Yes",1319832,1.319832,2005-01-01
"1774",2005,"Arizona","Import","Upper Basin","Yes",0,0,2005-01-01
"1775",2005,"Arizona","Mineral","Upper Basin","Yes",0,0,2005-01-01
"1776",2005,"Arizona","Municipal and Industrial","Lower Basin","Yes",36391,0.036391,2005-01-01
"1777",2005,"Arizona","Municipal and Industrial","Upper Basin","Yes",4994.53611927867,0.00499453611927867,2005-01-01
"1778",2005,"Arizona","Power","Lower Basin","Yes",0,0,2005-01-01
"1779",2005,"Arizona","Power","Upper Basin","Yes",25879,0.025879,2005-01-01
"1780",2005,"Arizona","Reservoir Evaporation","Upper Basin","Yes",3534.69302601223,0.00353469302601223,2005-01-01
"1781",2005,"California","Agriculture","Lower Basin","Yes",367430,0.36743,2005-01-01
"1782",2005,"California","Export","Lower Basin","Yes",3832370,3.83237,2005-01-01
"1783",2005,"California","Export Within System","Lower Basin","Yes",0,0,2005-01-01
"1784",2005,"California","Municipal and Industrial","Lower Basin","Yes",3553,0.003553,2005-01-01
"1785",2005,"California","Power","Lower Basin","Yes",0,0,2005-01-01
"1786",2005,"Colorado","Agriculture","Upper Basin","Yes",1211255.42413736,1.21125542413736,2005-01-01
"1787",2005,"Colorado","Export","Upper Basin","Yes",668373.96,0.66837396,2005-01-01
"1788",2005,"Colorado","Import","Upper Basin","Yes",-210787.06,-0.21078706,2005-01-01
"1789",2005,"Colorado","Mineral","Upper Basin","Yes",1463.59793803381,0.00146359793803381,2005-01-01
"1790",2005,"Colorado","Municipal and Industrial","Upper Basin","Yes",33854.7047186235,0.0338547047186235,2005-01-01
"1791",2005,"Colorado","Power","Upper Basin","Yes",19325.88,0.01932588,2005-01-01
"1792",2005,"Colorado","Reservoir Evaporation","Upper Basin","Yes",92696.0935588359,0.0926960935588359,2005-01-01
"1793",2005,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",323978.9192073,0.3239789192073,2005-01-01
"1794",2005,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",808781,0.808781,2005-01-01
"1795",2005,"Mexico","Mexico Deliveries","Mexico","Yes",1756361,1.756361,2005-01-01
"1796",2005,"Nevada","Agriculture","Lower Basin","Yes",3595,0.003595,2005-01-01
"1797",2005,"Nevada","Export","Lower Basin","Yes",0,0,2005-01-01
"1798",2005,"Nevada","Export Within System","Lower Basin","Yes",0,0,2005-01-01
"1799",2005,"Nevada","Municipal and Industrial","Lower Basin","Yes",248927,0.248927,2005-01-01
"1800",2005,"Nevada","Power","Lower Basin","Yes",12241,0.012241,2005-01-01
"1801",2005,"New Mexico","Agriculture","Upper Basin","Yes",197170.286163622,0.197170286163622,2005-01-01
"1802",2005,"New Mexico","Export","Upper Basin","Yes",145278.4,0.1452784,2005-01-01
"1803",2005,"New Mexico","Mineral","Upper Basin","Yes",110.821538461538,0.000110821538461538,2005-01-01
"1804",2005,"New Mexico","Municipal and Industrial","Upper Basin","Yes",12174.0187481234,0.0121740187481234,2005-01-01
"1805",2005,"New Mexico","Power","Upper Basin","Yes",52731.22,0.05273122,2005-01-01
"1806",2005,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",29296.5281777778,0.0292965281777778,2005-01-01
"1807",2005,"Utah","Agriculture","Upper Basin","Yes",652593.505675549,0.652593505675549,2005-01-01
"1808",2005,"Utah","Export","Upper Basin","Yes",195090.080165,0.195090080165,2005-01-01
"1809",2005,"Utah","Import","Upper Basin","Yes",-5189.11532555272,-0.00518911532555272,2005-01-01
"1810",2005,"Utah","Mineral","Upper Basin","Yes",771.643462437176,0.000771643462437176,2005-01-01
"1811",2005,"Utah","Municipal and Industrial","Upper Basin","Yes",12144.8951548582,0.0121448951548582,2005-01-01
"1812",2005,"Utah","Power","Upper Basin","Yes",36233.4966983635,0.0362334966983635,2005-01-01
"1813",2005,"Utah","Reservoir Evaporation","Upper Basin","Yes",152660.529074771,0.152660529074771,2005-01-01
"1814",2005,"Wyoming","Agriculture","Upper Basin","Yes",488930.18558589,0.48893018558589,2005-01-01
"1815",2005,"Wyoming","Export","Upper Basin","Yes",23273.314,0.023273314,2005-01-01
"1816",2005,"Wyoming","Import","Upper Basin","Yes",0,0,2005-01-01
"1817",2005,"Wyoming","Mineral","Upper Basin","Yes",863.257707454167,0.000863257707454167,2005-01-01
"1818",2005,"Wyoming","Municipal and Industrial","Upper Basin","Yes",5530.16727357023,0.00553016727357023,2005-01-01
"1819",2005,"Wyoming","Power","Upper Basin","Yes",37117.67,0.03711767,2005-01-01
"1820",2005,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",33306.0809130639,0.0333060809130639,2005-01-01
"1821",2006,"Arizona","Agriculture","Lower Basin","Yes",1126470,1.12647,2006-01-01
"1822",2006,"Arizona","Agriculture","Upper Basin","Yes",1119.48008793243,0.00111948008793243,2006-01-01
"1823",2006,"Arizona","Export","Lower Basin","Yes",0,0,2006-01-01
"1824",2006,"Arizona","Export","Upper Basin","Yes",0,0,2006-01-01
"1825",2006,"Arizona","Export Within System","Lower Basin","Yes",1526473,1.526473,2006-01-01
"1826",2006,"Arizona","Import","Upper Basin","Yes",0,0,2006-01-01
"1827",2006,"Arizona","Mineral","Upper Basin","Yes",0,0,2006-01-01
"1828",2006,"Arizona","Municipal and Industrial","Lower Basin","Yes",39206,0.039206,2006-01-01
"1829",2006,"Arizona","Municipal and Industrial","Upper Basin","Yes",4940.74787582527,0.00494074787582527,2006-01-01
"1830",2006,"Arizona","Power","Lower Basin","Yes",0,0,2006-01-01
