"","Date","Storage","Storage_MAF","Reservoir"
"195915",2009-06-08,594162,0.594162,"Lake Havasu"
"195916",2009-06-09,592028,0.592028,"Lake Havasu"
"195917",2009-06-10,588342,0.588342,"Lake Havasu"
"195918",2009-06-11,588924,0.588924,"Lake Havasu"
"195919",2009-06-12,587178,0.587178,"Lake Havasu"
"195920",2009-06-13,588148,0.588148,"Lake Havasu"
"195921",2009-06-14,586208,0.586208,"Lake Havasu"
"195922",2009-06-15,584850,0.58485,"Lake Havasu"
"195923",2009-06-16,586790,0.58679,"Lake Havasu"
"195924",2009-06-17,588730,0.58873,"Lake Havasu"
"195925",2009-06-18,597654,0.597654,"Lake Havasu"
"195926",2009-06-19,597848,0.597848,"Lake Havasu"
"195927",2009-06-20,598236,0.598236,"Lake Havasu"
"195928",2009-06-21,591446,0.591446,"Lake Havasu"
"195929",2009-06-22,591058,0.591058,"Lake Havasu"
"195930",2009-06-23,588148,0.588148,"Lake Havasu"
"195931",2009-06-24,589894,0.589894,"Lake Havasu"
"195932",2009-06-25,594356,0.594356,"Lake Havasu"
"195933",2009-06-26,593386,0.593386,"Lake Havasu"
"195934",2009-06-27,593774,0.593774,"Lake Havasu"
"195935",2009-06-28,593580,0.59358,"Lake Havasu"
"195936",2009-06-29,591252,0.591252,"Lake Havasu"
"195937",2009-06-30,589506,0.589506,"Lake Havasu"
"195938",2009-07-01,584462,0.584462,"Lake Havasu"
"195939",2009-07-02,584656,0.584656,"Lake Havasu"
"195940",2009-07-03,586208,0.586208,"Lake Havasu"
"195941",2009-07-04,589506,0.589506,"Lake Havasu"
"195942",2009-07-05,586984,0.586984,"Lake Havasu"
"195943",2009-07-06,584074,0.584074,"Lake Havasu"
"195944",2009-07-07,578488,0.578488,"Lake Havasu"
"195945",2009-07-08,576976,0.576976,"Lake Havasu"
"195946",2009-07-09,580000,0.58,"Lake Havasu"
"195947",2009-07-10,580970,0.58097,"Lake Havasu"
"195948",2009-07-11,579811,0.579811,"Lake Havasu"
"195949",2009-07-12,575842,0.575842,"Lake Havasu"
"195950",2009-07-13,576976,0.576976,"Lake Havasu"
"195951",2009-07-14,573763,0.573763,"Lake Havasu"
"195952",2009-07-15,576976,0.576976,"Lake Havasu"
"195953",2009-07-16,581552,0.581552,"Lake Havasu"
"195954",2009-07-17,576598,0.576598,"Lake Havasu"
"195955",2009-07-18,575275,0.575275,"Lake Havasu"
"195956",2009-07-19,573196,0.573196,"Lake Havasu"
"195957",2009-07-20,571684,0.571684,"Lake Havasu"
"195958",2009-07-21,570361,0.570361,"Lake Havasu"
"195959",2009-07-22,570361,0.570361,"Lake Havasu"
"195960",2009-07-23,569038,0.569038,"Lake Havasu"
"195961",2009-07-24,569416,0.569416,"Lake Havasu"
"195962",2009-07-25,572251,0.572251,"Lake Havasu"
"195963",2009-07-26,571495,0.571495,"Lake Havasu"
"195964",2009-07-27,570172,0.570172,"Lake Havasu"
"195965",2009-07-28,574330,0.57433,"Lake Havasu"
"195966",2009-07-29,577165,0.577165,"Lake Havasu"
"195967",2009-07-30,581164,0.581164,"Lake Havasu"
"195968",2009-07-31,582134,0.582134,"Lake Havasu"
"195969",2009-08-01,581746,0.581746,"Lake Havasu"
"195970",2009-08-02,582134,0.582134,"Lake Havasu"
"195971",2009-08-03,576409,0.576409,"Lake Havasu"
"195972",2009-08-04,572629,0.572629,"Lake Havasu"
"195973",2009-08-05,569038,0.569038,"Lake Havasu"
"195974",2009-08-06,568282,0.568282,"Lake Havasu"
"195975",2009-08-07,566959,0.566959,"Lake Havasu"
"195976",2009-08-08,563179,0.563179,"Lake Havasu"
"195977",2009-08-09,560916,0.560916,"Lake Havasu"
"195978",2009-08-10,559444,0.559444,"Lake Havasu"
"195979",2009-08-11,553556,0.553556,"Lake Havasu"
"195980",2009-08-12,554108,0.554108,"Lake Havasu"
"195981",2009-08-13,562045,0.562045,"Lake Havasu"
"195982",2009-08-14,561478,0.561478,"Lake Havasu"
"195983",2009-08-15,562423,0.562423,"Lake Havasu"
"195984",2009-08-16,560548,0.560548,"Lake Havasu"
"195985",2009-08-17,557420,0.55742,"Lake Havasu"
"195986",2009-08-18,554844,0.554844,"Lake Havasu"
"195987",2009-08-19,558524,0.558524,"Lake Havasu"
"195988",2009-08-20,564502,0.564502,"Lake Havasu"
"195989",2009-08-21,571306,0.571306,"Lake Havasu"
"195990",2009-08-22,575275,0.575275,"Lake Havasu"
"195991",2009-08-23,573007,0.573007,"Lake Havasu"
"195992",2009-08-24,570739,0.570739,"Lake Havasu"
"195993",2009-08-25,568282,0.568282,"Lake Havasu"
"195994",2009-08-26,570172,0.570172,"Lake Havasu"
"195995",2009-08-27,579622,0.579622,"Lake Havasu"
"195996",2009-08-28,582716,0.582716,"Lake Havasu"
"195997",2009-08-29,584462,0.584462,"Lake Havasu"
"195998",2009-08-30,586790,0.58679,"Lake Havasu"
"195999",2009-08-31,583686,0.583686,"Lake Havasu"
"196000",2009-09-01,584074,0.584074,"Lake Havasu"
"196001",2009-09-02,586402,0.586402,"Lake Havasu"
"196002",2009-09-03,591252,0.591252,"Lake Havasu"
"196003",2009-09-04,593580,0.59358,"Lake Havasu"
"196004",2009-09-05,592610,0.59261,"Lake Havasu"
"196005",2009-09-06,593386,0.593386,"Lake Havasu"
"196006",2009-09-07,592998,0.592998,"Lake Havasu"
"196007",2009-09-08,596490,0.59649,"Lake Havasu"
"196008",2009-09-09,598042,0.598042,"Lake Havasu"
"196009",2009-09-10,598818,0.598818,"Lake Havasu"
"196010",2009-09-11,596102,0.596102,"Lake Havasu"
"196011",2009-09-12,595326,0.595326,"Lake Havasu"
"196012",2009-09-13,594744,0.594744,"Lake Havasu"
"196013",2009-09-14,593192,0.593192,"Lake Havasu"
"196014",2009-09-15,591252,0.591252,"Lake Havasu"
"196015",2009-09-16,588536,0.588536,"Lake Havasu"
"196016",2009-09-17,586014,0.586014,"Lake Havasu"
"196017",2009-09-18,582328,0.582328,"Lake Havasu"
"196018",2009-09-19,578110,0.57811,"Lake Havasu"
"196019",2009-09-20,574708,0.574708,"Lake Havasu"
"196020",2009-09-21,571873,0.571873,"Lake Havasu"
"196021",2009-09-22,570172,0.570172,"Lake Havasu"
"196022",2009-09-23,573196,0.573196,"Lake Havasu"
"196023",2009-09-24,575464,0.575464,"Lake Havasu"
"196024",2009-09-25,579433,0.579433,"Lake Havasu"
"196025",2009-09-26,575653,0.575653,"Lake Havasu"
"196026",2009-09-27,568471,0.568471,"Lake Havasu"
"196027",2009-09-28,567526,0.567526,"Lake Havasu"
"196028",2009-09-29,564124,0.564124,"Lake Havasu"
"196029",2009-09-30,564124,0.564124,"Lake Havasu"
"196030",2009-10-01,564691,0.564691,"Lake Havasu"
"196031",2009-10-02,559812,0.559812,"Lake Havasu"
"196032",2009-10-03,558340,0.55834,"Lake Havasu"
"196033",2009-10-04,553372,0.553372,"Lake Havasu"
"196034",2009-10-05,547484,0.547484,"Lake Havasu"
"196035",2009-10-06,548404,0.548404,"Lake Havasu"
"196036",2009-10-07,550244,0.550244,"Lake Havasu"
"196037",2009-10-08,552268,0.552268,"Lake Havasu"
"196038",2009-10-09,551348,0.551348,"Lake Havasu"
"196039",2009-10-10,549876,0.549876,"Lake Havasu"
"196040",2009-10-11,549508,0.549508,"Lake Havasu"
"196041",2009-10-12,546748,0.546748,"Lake Havasu"
"196042",2009-10-13,547116,0.547116,"Lake Havasu"
"196043",2009-10-14,552084,0.552084,"Lake Havasu"
"196044",2009-10-15,555948,0.555948,"Lake Havasu"
"196045",2009-10-16,554476,0.554476,"Lake Havasu"
"196046",2009-10-17,556316,0.556316,"Lake Havasu"
"196047",2009-10-18,556132,0.556132,"Lake Havasu"
"196048",2009-10-19,553740,0.55374,"Lake Havasu"
"196049",2009-10-20,554476,0.554476,"Lake Havasu"
"196050",2009-10-21,553740,0.55374,"Lake Havasu"
"196051",2009-10-22,556500,0.5565,"Lake Havasu"
"196052",2009-10-23,557604,0.557604,"Lake Havasu"
"196053",2009-10-24,559076,0.559076,"Lake Havasu"
"196054",2009-10-25,561289,0.561289,"Lake Havasu"
"196055",2009-10-26,559628,0.559628,"Lake Havasu"
"196056",2009-10-27,566959,0.566959,"Lake Havasu"
"196057",2009-10-28,566014,0.566014,"Lake Havasu"
"196058",2009-10-29,572062,0.572062,"Lake Havasu"
"196059",2009-10-30,577732,0.577732,"Lake Havasu"
"196060",2009-10-31,580582,0.580582,"Lake Havasu"
"196061",2009-11-01,579244,0.579244,"Lake Havasu"
"196062",2009-11-02,580194,0.580194,"Lake Havasu"
"196063",2009-11-03,580970,0.58097,"Lake Havasu"
"196064",2009-11-04,582522,0.582522,"Lake Havasu"
"196065",2009-11-05,588924,0.588924,"Lake Havasu"
"196066",2009-11-06,587178,0.587178,"Lake Havasu"
"196067",2009-11-07,585044,0.585044,"Lake Havasu"
"196068",2009-11-08,581940,0.58194,"Lake Havasu"
"196069",2009-11-09,581746,0.581746,"Lake Havasu"
"196070",2009-11-10,582134,0.582134,"Lake Havasu"
"196071",2009-11-11,581164,0.581164,"Lake Havasu"
"196072",2009-11-12,584462,0.584462,"Lake Havasu"
"196073",2009-11-13,584268,0.584268,"Lake Havasu"
"196074",2009-11-14,580194,0.580194,"Lake Havasu"
"196075",2009-11-15,578866,0.578866,"Lake Havasu"
"196076",2009-11-16,576787,0.576787,"Lake Havasu"
"196077",2009-11-17,575464,0.575464,"Lake Havasu"
"196078",2009-11-18,573952,0.573952,"Lake Havasu"
"196079",2009-11-19,571495,0.571495,"Lake Havasu"
"196080",2009-11-20,568849,0.568849,"Lake Havasu"
"196081",2009-11-21,565069,0.565069,"Lake Havasu"
"196082",2009-11-22,563368,0.563368,"Lake Havasu"
"196083",2009-11-23,563557,0.563557,"Lake Havasu"
"196084",2009-11-24,561856,0.561856,"Lake Havasu"
"196085",2009-11-25,562990,0.56299,"Lake Havasu"
"196086",2009-11-26,565447,0.565447,"Lake Havasu"
"196087",2009-11-27,565825,0.565825,"Lake Havasu"
"196088",2009-11-28,568282,0.568282,"Lake Havasu"
"196089",2009-11-29,573574,0.573574,"Lake Havasu"
"196090",2009-11-30,572629,0.572629,"Lake Havasu"
"196091",2009-12-01,567904,0.567904,"Lake Havasu"
"196092",2009-12-02,565258,0.565258,"Lake Havasu"
"196093",2009-12-03,563935,0.563935,"Lake Havasu"
"196094",2009-12-04,563935,0.563935,"Lake Havasu"
"196095",2009-12-05,563557,0.563557,"Lake Havasu"
"196096",2009-12-06,563179,0.563179,"Lake Havasu"
"196097",2009-12-07,568093,0.568093,"Lake Havasu"
"196098",2009-12-08,565069,0.565069,"Lake Havasu"
"196099",2009-12-09,562423,0.562423,"Lake Havasu"
"196100",2009-12-10,562990,0.56299,"Lake Havasu"
"196101",2009-12-11,564502,0.564502,"Lake Havasu"
"196102",2009-12-12,562045,0.562045,"Lake Havasu"
"196103",2009-12-13,564880,0.56488,"Lake Havasu"
"196104",2009-12-14,563557,0.563557,"Lake Havasu"
"196105",2009-12-15,564691,0.564691,"Lake Havasu"
"196106",2009-12-16,565069,0.565069,"Lake Havasu"
"196107",2009-12-17,568660,0.56866,"Lake Havasu"
"196108",2009-12-18,570550,0.57055,"Lake Havasu"
"196109",2009-12-19,568849,0.568849,"Lake Havasu"
"196110",2009-12-20,565258,0.565258,"Lake Havasu"
"196111",2009-12-21,561667,0.561667,"Lake Havasu"
"196112",2009-12-22,560732,0.560732,"Lake Havasu"
"196113",2009-12-23,561856,0.561856,"Lake Havasu"
"196114",2009-12-24,566203,0.566203,"Lake Havasu"
"196115",2009-12-25,567526,0.567526,"Lake Havasu"
"196116",2009-12-26,565636,0.565636,"Lake Havasu"
"196117",2009-12-27,563557,0.563557,"Lake Havasu"
"196118",2009-12-28,564880,0.56488,"Lake Havasu"
"196119",2009-12-29,564880,0.56488,"Lake Havasu"
"196120",2009-12-30,565258,0.565258,"Lake Havasu"
"196121",2009-12-31,567526,0.567526,"Lake Havasu"
"196122",2010-01-01,565447,0.565447,"Lake Havasu"
"196123",2010-01-02,566770,0.56677,"Lake Havasu"
"196124",2010-01-03,570550,0.57055,"Lake Havasu"
"196125",2010-01-04,571306,0.571306,"Lake Havasu"
"196126",2010-01-05,570172,0.570172,"Lake Havasu"
"196127",2010-01-06,569605,0.569605,"Lake Havasu"
"196128",2010-01-07,570739,0.570739,"Lake Havasu"
"196129",2010-01-08,567526,0.567526,"Lake Havasu"
"196130",2010-01-09,567526,0.567526,"Lake Havasu"
"196131",2010-01-10,568849,0.568849,"Lake Havasu"
"196132",2010-01-11,565825,0.565825,"Lake Havasu"
"196133",2010-01-12,563746,0.563746,"Lake Havasu"
"196134",2010-01-13,564124,0.564124,"Lake Havasu"
"196135",2010-01-14,566392,0.566392,"Lake Havasu"
"196136",2010-01-15,566581,0.566581,"Lake Havasu"
"196137",2010-01-16,566959,0.566959,"Lake Havasu"
"196138",2010-01-17,566770,0.56677,"Lake Havasu"
"196139",2010-01-18,570550,0.57055,"Lake Havasu"
"196140",2010-01-19,577354,0.577354,"Lake Havasu"
"196141",2010-01-20,584268,0.584268,"Lake Havasu"
"196142",2010-01-21,595714,0.595714,"Lake Havasu"
"196143",2010-01-22,593580,0.59358,"Lake Havasu"
"196144",2010-01-23,596490,0.59649,"Lake Havasu"
"196145",2010-01-24,597460,0.59746,"Lake Havasu"
"196146",2010-01-25,597654,0.597654,"Lake Havasu"
"196147",2010-01-26,598236,0.598236,"Lake Havasu"
"196148",2010-01-27,599206,0.599206,"Lake Havasu"
"196149",2010-01-28,598042,0.598042,"Lake Havasu"
"196150",2010-01-29,598624,0.598624,"Lake Havasu"
"196151",2010-01-30,599012,0.599012,"Lake Havasu"
"196152",2010-01-31,597266,0.597266,"Lake Havasu"
"196153",2010-02-01,596490,0.59649,"Lake Havasu"
"196154",2010-02-02,594550,0.59455,"Lake Havasu"
"196155",2010-02-03,591058,0.591058,"Lake Havasu"
"196156",2010-02-04,592028,0.592028,"Lake Havasu"
"196157",2010-02-05,593968,0.593968,"Lake Havasu"
"196158",2010-02-06,598430,0.59843,"Lake Havasu"
"196159",2010-02-07,597072,0.597072,"Lake Havasu"
"196160",2010-02-08,596684,0.596684,"Lake Havasu"
"196161",2010-02-09,597654,0.597654,"Lake Havasu"
"196162",2010-02-10,6e+05,0.6,"Lake Havasu"
"196163",2010-02-11,603400,0.6034,"Lake Havasu"
"196164",2010-02-12,602600,0.6026,"Lake Havasu"
"196165",2010-02-13,600400,0.6004,"Lake Havasu"
"196166",2010-02-14,596296,0.596296,"Lake Havasu"
"196167",2010-02-15,586984,0.586984,"Lake Havasu"
"196168",2010-02-16,575464,0.575464,"Lake Havasu"
"196169",2010-02-17,569038,0.569038,"Lake Havasu"
"196170",2010-02-18,565636,0.565636,"Lake Havasu"
"196171",2010-02-19,555028,0.555028,"Lake Havasu"
"196172",2010-02-20,552636,0.552636,"Lake Havasu"
"196173",2010-02-21,545644,0.545644,"Lake Havasu"
"196174",2010-02-22,546380,0.54638,"Lake Havasu"
"196175",2010-02-23,543068,0.543068,"Lake Havasu"
"196176",2010-02-24,545276,0.545276,"Lake Havasu"
"196177",2010-02-25,546564,0.546564,"Lake Havasu"
"196178",2010-02-26,550796,0.550796,"Lake Havasu"
"196179",2010-02-27,551900,0.5519,"Lake Havasu"
"196180",2010-02-28,548036,0.548036,"Lake Havasu"
"196181",2010-03-01,547484,0.547484,"Lake Havasu"
"196182",2010-03-02,547484,0.547484,"Lake Havasu"
"196183",2010-03-03,546380,0.54638,"Lake Havasu"
"196184",2010-03-04,547484,0.547484,"Lake Havasu"
"196185",2010-03-05,550428,0.550428,"Lake Havasu"
"196186",2010-03-06,548588,0.548588,"Lake Havasu"
"196187",2010-03-07,554292,0.554292,"Lake Havasu"
"196188",2010-03-08,560180,0.56018,"Lake Havasu"
"196189",2010-03-09,571495,0.571495,"Lake Havasu"
"196190",2010-03-10,580776,0.580776,"Lake Havasu"
"196191",2010-03-11,585238,0.585238,"Lake Havasu"
"196192",2010-03-12,588536,0.588536,"Lake Havasu"
"196193",2010-03-13,583686,0.583686,"Lake Havasu"
"196194",2010-03-14,569605,0.569605,"Lake Havasu"
"196195",2010-03-15,558892,0.558892,"Lake Havasu"
"196196",2010-03-16,544908,0.544908,"Lake Havasu"
"196197",2010-03-17,546380,0.54638,"Lake Havasu"
"196198",2010-03-18,548772,0.548772,"Lake Havasu"
"196199",2010-03-19,547668,0.547668,"Lake Havasu"
"196200",2010-03-20,547300,0.5473,"Lake Havasu"
"196201",2010-03-21,546564,0.546564,"Lake Havasu"
"196202",2010-03-22,547668,0.547668,"Lake Havasu"
"196203",2010-03-23,551348,0.551348,"Lake Havasu"
"196204",2010-03-24,550244,0.550244,"Lake Havasu"
"196205",2010-03-25,551900,0.5519,"Lake Havasu"
"196206",2010-03-26,553004,0.553004,"Lake Havasu"
"196207",2010-03-27,555028,0.555028,"Lake Havasu"
"196208",2010-03-28,555396,0.555396,"Lake Havasu"
"196209",2010-03-29,556316,0.556316,"Lake Havasu"
"196210",2010-03-30,558708,0.558708,"Lake Havasu"
"196211",2010-03-31,563935,0.563935,"Lake Havasu"
"196212",2010-04-01,570739,0.570739,"Lake Havasu"
"196213",2010-04-02,567715,0.567715,"Lake Havasu"
"196214",2010-04-03,568660,0.56866,"Lake Havasu"
"196215",2010-04-04,566203,0.566203,"Lake Havasu"
"196216",2010-04-05,558340,0.55834,"Lake Havasu"
"196217",2010-04-06,559444,0.559444,"Lake Havasu"
"196218",2010-04-07,559628,0.559628,"Lake Havasu"
"196219",2010-04-08,567526,0.567526,"Lake Havasu"
"196220",2010-04-09,565825,0.565825,"Lake Havasu"
"196221",2010-04-10,565825,0.565825,"Lake Havasu"
"196222",2010-04-11,565825,0.565825,"Lake Havasu"
"196223",2010-04-12,563557,0.563557,"Lake Havasu"
"196224",2010-04-13,562801,0.562801,"Lake Havasu"
"196225",2010-04-14,564502,0.564502,"Lake Havasu"
"196226",2010-04-15,572818,0.572818,"Lake Havasu"
"196227",2010-04-16,572818,0.572818,"Lake Havasu"
"196228",2010-04-17,574330,0.57433,"Lake Havasu"
"196229",2010-04-18,573574,0.573574,"Lake Havasu"
"196230",2010-04-19,571684,0.571684,"Lake Havasu"
"196231",2010-04-20,575653,0.575653,"Lake Havasu"
"196232",2010-04-21,581358,0.581358,"Lake Havasu"
"196233",2010-04-22,594744,0.594744,"Lake Havasu"
"196234",2010-04-23,598430,0.59843,"Lake Havasu"
"196235",2010-04-24,596684,0.596684,"Lake Havasu"
"196236",2010-04-25,592998,0.592998,"Lake Havasu"
"196237",2010-04-26,588924,0.588924,"Lake Havasu"
"196238",2010-04-27,583880,0.58388,"Lake Havasu"
"196239",2010-04-28,580000,0.58,"Lake Havasu"
"196240",2010-04-29,590088,0.590088,"Lake Havasu"
"196241",2010-04-30,591834,0.591834,"Lake Havasu"
"196242",2010-05-01,593774,0.593774,"Lake Havasu"
"196243",2010-05-02,590282,0.590282,"Lake Havasu"
"196244",2010-05-03,588342,0.588342,"Lake Havasu"
"196245",2010-05-04,586402,0.586402,"Lake Havasu"
"196246",2010-05-05,589506,0.589506,"Lake Havasu"
"196247",2010-05-06,598430,0.59843,"Lake Havasu"
"196248",2010-05-07,597072,0.597072,"Lake Havasu"
"196249",2010-05-08,595326,0.595326,"Lake Havasu"
"196250",2010-05-09,591640,0.59164,"Lake Havasu"
"196251",2010-05-10,588148,0.588148,"Lake Havasu"
"196252",2010-05-11,588536,0.588536,"Lake Havasu"
"196253",2010-05-12,589894,0.589894,"Lake Havasu"
"196254",2010-05-13,597654,0.597654,"Lake Havasu"
"196255",2010-05-14,596684,0.596684,"Lake Havasu"
"196256",2010-05-15,595326,0.595326,"Lake Havasu"
"196257",2010-05-16,594356,0.594356,"Lake Havasu"
"196258",2010-05-17,592998,0.592998,"Lake Havasu"
"196259",2010-05-18,590670,0.59067,"Lake Havasu"
"196260",2010-05-19,590864,0.590864,"Lake Havasu"
"196261",2010-05-20,595908,0.595908,"Lake Havasu"
"196262",2010-05-21,595908,0.595908,"Lake Havasu"
"196263",2010-05-22,594744,0.594744,"Lake Havasu"
"196264",2010-05-23,593580,0.59358,"Lake Havasu"
"196265",2010-05-24,594356,0.594356,"Lake Havasu"
"196266",2010-05-25,595908,0.595908,"Lake Havasu"
"196267",2010-05-26,594550,0.59455,"Lake Havasu"
"196268",2010-05-27,592998,0.592998,"Lake Havasu"
"196269",2010-05-28,593968,0.593968,"Lake Havasu"
"196270",2010-05-29,593774,0.593774,"Lake Havasu"
"196271",2010-05-30,595132,0.595132,"Lake Havasu"
"196272",2010-05-31,596102,0.596102,"Lake Havasu"
"196273",2010-06-01,596490,0.59649,"Lake Havasu"
"196274",2010-06-02,594744,0.594744,"Lake Havasu"
"196275",2010-06-03,593386,0.593386,"Lake Havasu"
"196276",2010-06-04,587954,0.587954,"Lake Havasu"
"196277",2010-06-05,585432,0.585432,"Lake Havasu"
"196278",2010-06-06,586402,0.586402,"Lake Havasu"
"196279",2010-06-07,586984,0.586984,"Lake Havasu"
"196280",2010-06-08,584074,0.584074,"Lake Havasu"
"196281",2010-06-09,582910,0.58291,"Lake Havasu"
"196282",2010-06-10,587954,0.587954,"Lake Havasu"
"196283",2010-06-11,586984,0.586984,"Lake Havasu"
"196284",2010-06-12,589118,0.589118,"Lake Havasu"
"196285",2010-06-13,589700,0.5897,"Lake Havasu"
"196286",2010-06-14,590670,0.59067,"Lake Havasu"
"196287",2010-06-15,590088,0.590088,"Lake Havasu"
"196288",2010-06-16,589118,0.589118,"Lake Havasu"
"196289",2010-06-17,595326,0.595326,"Lake Havasu"
"196290",2010-06-18,593192,0.593192,"Lake Havasu"
"196291",2010-06-19,594162,0.594162,"Lake Havasu"
"196292",2010-06-20,594938,0.594938,"Lake Havasu"
"196293",2010-06-21,595132,0.595132,"Lake Havasu"
"196294",2010-06-22,595908,0.595908,"Lake Havasu"
"196295",2010-06-23,595520,0.59552,"Lake Havasu"
"196296",2010-06-24,599400,0.5994,"Lake Havasu"
"196297",2010-06-25,596490,0.59649,"Lake Havasu"
"196298",2010-06-26,594744,0.594744,"Lake Havasu"
"196299",2010-06-27,601400,0.6014,"Lake Havasu"
"196300",2010-06-28,599206,0.599206,"Lake Havasu"
"196301",2010-06-29,595520,0.59552,"Lake Havasu"
"196302",2010-06-30,592416,0.592416,"Lake Havasu"
"196303",2010-07-01,592416,0.592416,"Lake Havasu"
"196304",2010-07-02,591834,0.591834,"Lake Havasu"
"196305",2010-07-03,592222,0.592222,"Lake Havasu"
"196306",2010-07-04,592804,0.592804,"Lake Havasu"
"196307",2010-07-05,591058,0.591058,"Lake Havasu"
"196308",2010-07-06,591058,0.591058,"Lake Havasu"
"196309",2010-07-07,591058,0.591058,"Lake Havasu"
"196310",2010-07-08,593774,0.593774,"Lake Havasu"
"196311",2010-07-09,590670,0.59067,"Lake Havasu"
"196312",2010-07-10,587566,0.587566,"Lake Havasu"
"196313",2010-07-11,587566,0.587566,"Lake Havasu"
"196314",2010-07-12,585432,0.585432,"Lake Havasu"
"196315",2010-07-13,580970,0.58097,"Lake Havasu"
"196316",2010-07-14,579244,0.579244,"Lake Havasu"
"196317",2010-07-15,580776,0.580776,"Lake Havasu"
"196318",2010-07-16,584268,0.584268,"Lake Havasu"
"196319",2010-07-17,584462,0.584462,"Lake Havasu"
"196320",2010-07-18,583104,0.583104,"Lake Havasu"
"196321",2010-07-19,583298,0.583298,"Lake Havasu"
"196322",2010-07-20,581552,0.581552,"Lake Havasu"
"196323",2010-07-21,582716,0.582716,"Lake Havasu"
"196324",2010-07-22,583686,0.583686,"Lake Havasu"
"196325",2010-07-23,583492,0.583492,"Lake Havasu"
"196326",2010-07-24,582134,0.582134,"Lake Havasu"
"196327",2010-07-25,581746,0.581746,"Lake Havasu"
"196328",2010-07-26,582716,0.582716,"Lake Havasu"
"196329",2010-07-27,583492,0.583492,"Lake Havasu"
"196330",2010-07-28,586790,0.58679,"Lake Havasu"
"196331",2010-07-29,591252,0.591252,"Lake Havasu"
"196332",2010-07-30,591446,0.591446,"Lake Havasu"
"196333",2010-07-31,591834,0.591834,"Lake Havasu"
"196334",2010-08-01,592998,0.592998,"Lake Havasu"
"196335",2010-08-02,595132,0.595132,"Lake Havasu"
"196336",2010-08-03,593774,0.593774,"Lake Havasu"
"196337",2010-08-04,594162,0.594162,"Lake Havasu"
"196338",2010-08-05,590282,0.590282,"Lake Havasu"
"196339",2010-08-06,590282,0.590282,"Lake Havasu"
"196340",2010-08-07,588536,0.588536,"Lake Havasu"
"196341",2010-08-08,588342,0.588342,"Lake Havasu"
"196342",2010-08-09,588536,0.588536,"Lake Havasu"
"196343",2010-08-10,586014,0.586014,"Lake Havasu"
"196344",2010-08-11,585432,0.585432,"Lake Havasu"
"196345",2010-08-12,587760,0.58776,"Lake Havasu"
"196346",2010-08-13,589506,0.589506,"Lake Havasu"
"196347",2010-08-14,587954,0.587954,"Lake Havasu"
"196348",2010-08-15,586208,0.586208,"Lake Havasu"
"196349",2010-08-16,584850,0.58485,"Lake Havasu"
"196350",2010-08-17,581358,0.581358,"Lake Havasu"
"196351",2010-08-18,581358,0.581358,"Lake Havasu"
"196352",2010-08-19,583298,0.583298,"Lake Havasu"
"196353",2010-08-20,582716,0.582716,"Lake Havasu"
"196354",2010-08-21,580776,0.580776,"Lake Havasu"
"196355",2010-08-22,579622,0.579622,"Lake Havasu"
"196356",2010-08-23,579244,0.579244,"Lake Havasu"
"196357",2010-08-24,579622,0.579622,"Lake Havasu"
"196358",2010-08-25,578488,0.578488,"Lake Havasu"
"196359",2010-08-26,584850,0.58485,"Lake Havasu"
"196360",2010-08-27,585626,0.585626,"Lake Havasu"
"196361",2010-08-28,584268,0.584268,"Lake Havasu"
"196362",2010-08-29,584656,0.584656,"Lake Havasu"
"196363",2010-08-30,585044,0.585044,"Lake Havasu"
"196364",2010-08-31,583880,0.58388,"Lake Havasu"
"196365",2010-09-01,584462,0.584462,"Lake Havasu"
"196366",2010-09-02,591640,0.59164,"Lake Havasu"
"196367",2010-09-03,591446,0.591446,"Lake Havasu"
"196368",2010-09-04,590282,0.590282,"Lake Havasu"
"196369",2010-09-05,589312,0.589312,"Lake Havasu"
"196370",2010-09-06,586984,0.586984,"Lake Havasu"
"196371",2010-09-07,583686,0.583686,"Lake Havasu"
"196372",2010-09-08,577354,0.577354,"Lake Havasu"
"196373",2010-09-09,577354,0.577354,"Lake Havasu"
"196374",2010-09-10,574141,0.574141,"Lake Havasu"
"196375",2010-09-11,573196,0.573196,"Lake Havasu"
"196376",2010-09-12,570928,0.570928,"Lake Havasu"
"196377",2010-09-13,568660,0.56866,"Lake Havasu"
"196378",2010-09-14,565447,0.565447,"Lake Havasu"
"196379",2010-09-15,563746,0.563746,"Lake Havasu"
"196380",2010-09-16,565258,0.565258,"Lake Havasu"
"196381",2010-09-17,565258,0.565258,"Lake Havasu"
"196382",2010-09-18,565636,0.565636,"Lake Havasu"
"196383",2010-09-19,563935,0.563935,"Lake Havasu"
"196384",2010-09-20,559444,0.559444,"Lake Havasu"
"196385",2010-09-21,556684,0.556684,"Lake Havasu"
"196386",2010-09-22,557236,0.557236,"Lake Havasu"
"196387",2010-09-23,559812,0.559812,"Lake Havasu"
"196388",2010-09-24,560548,0.560548,"Lake Havasu"
"196389",2010-09-25,561100,0.5611,"Lake Havasu"
"196390",2010-09-26,559076,0.559076,"Lake Havasu"
"196391",2010-09-27,557420,0.55742,"Lake Havasu"
"196392",2010-09-28,556316,0.556316,"Lake Havasu"
"196393",2010-09-29,556500,0.5565,"Lake Havasu"
"196394",2010-09-30,560180,0.56018,"Lake Havasu"
"196395",2010-10-01,560548,0.560548,"Lake Havasu"
